id,nombre,popularity,artista,pais,genero
301,Angel,28,"Shaggy, Rayvon",BA,NULL
302,The Scientist,83,Coldplay,BA,Coldplay
303,Stuck in the Middle with You,0,Louise,BA,pop
304,Without Me,83,Eminem,BA,rap
305,Cabelo Raspadinho,2,Chiclete Com Banana,BA,brasil
306,Numb,83,Linkin Park,BA,rock
307,Devolva-Me,1,Adriana Calcanhotto,BA,mpb
308,Mr. Brightside,82,The Killers,BA,rock
309,La vita è,1,Nek,BA,pop
310,In the End,82,Linkin Park,BA,rock
311,This Is My Time,0,Sasha,BA,pop
312,Sparks,82,Coldplay,BA,rock
313,He Loves U Not,0,Dream,BA,pop
314,Mockingbird,81,Eminem,BA,rap
315,Rooftop,0,Sasha,BA,pop
316,Unwritten,81,Natasha Bedingfield,BA,pop
317,Dímelo bajito,0,Manzanita,BA,NULL
318,The Real Slim Shady,81,Eminem,BA,rap
319,Dar A Volta No Brasil - Ao Vivo,0,Chiclete Com Banana,BA,NULL
320,Can't Stop,80,Red Hot Chili Peppers,BA,rock
321,2 Faced,0,Louise,BA,pop
322,Bring Me To Life,80,Evanescence,BA,rock
323,Kiedy góral umiera,0,Harlem,BA,polish
324,Yeah! (feat. Lil Jon & Ludacris),80,"USHER, Lil Jon, Ludacris",BA,NULL
325,San Pedro,0,"Revolver, Mick Glossp",BA,NULL
326,Somewhere Only We Know,80,Keane,BA,britpop
327,El peligro,0,Revolver,BA,metal
328,How You Remind Me,80,Nickelback,BA,rock
329,This Is Me,0,Dream,BA,pop
330,Toxicity,80,System Of A Down,BA,metal
331,Here She Comes Again,0,Sasha,BA,pop
332,Duvet,79,bôa,BA,anime
333,Turn It into Something Special,0,Sasha,BA,pop
334,Clocks,79,Coldplay,BA,rock
335,Beautiful Inside,0,Louise,BA,pop
336,Till I Collapse,79,"Eminem, Nate Dogg",BA,NULL
337,American Life (Director's Cut) - 4K Remaster,0,Madonna,BA,NULL
338,Faint,79,Linkin Park,BA,rock
339,Wierz? w siebie,0,Harlem,BA,NULL
340,Chop Suey!,79,System Of A Down,BA,alternative metal
341,Eso de saber,0,Revolver,BA,LO MAS
342,Seven Nation Army,78,The White Stripes,BA,rock
343,Take Me Home,0,"Terror Squad, remy, Fat Joe, Dre, Armageddon",BA,NULL
344,One Step Closer,78,Linkin Park,BA,Nu Metal
345,Love Is Alive - Live; 2004 Remaster,0,Joe Cocker,BA,NULL
346,This Love,78,Maroon 5,BA,pop
347,Ni na no,0,Javier Álvarez,BA,NULL
348,She Will Be Loved - Radio Mix,78,Maroon 5,BA,pop
349,Call Me,0,Blondie,BA,80s
350,Yellow,86,Coldplay,ME,rock
351,El peligro,0,Revolver,ME,metal
352,The Scientist,83,Coldplay,ME,Coldplay
353,Angel,28,"Shaggy, Rayvon",ME,NULL
354,Without Me,83,Eminem,ME,rap
355,Cabelo Raspadinho,2,Chiclete Com Banana,ME,brasil
356,Numb,83,Linkin Park,ME,rock
357,Devolva-Me,1,Adriana Calcanhotto,ME,mpb
358,Mr. Brightside,82,The Killers,ME,rock
359,La vita è,1,Nek,ME,pop
360,In the End,82,Linkin Park,ME,rock
361,This Is My Time,0,Sasha,ME,pop
362,Sparks,82,Coldplay,ME,rock
363,He Loves U Not,0,Dream,ME,pop
364,Mockingbird,81,Eminem,ME,rap
365,Rooftop,0,Sasha,ME,pop
366,Unwritten,81,Natasha Bedingfield,ME,pop
367,Stuck in the Middle with You,0,Louise,ME,pop
368,The Real Slim Shady,81,Eminem,ME,rap
369,Dímelo bajito,0,Manzanita,ME,NULL
370,Can't Stop,80,Red Hot Chili Peppers,ME,rock
371,Dar A Volta No Brasil - Ao Vivo,0,Chiclete Com Banana,ME,NULL
372,Bring Me To Life,80,Evanescence,ME,rock
373,2 Faced,0,Louise,ME,pop
374,Yeah! (feat. Lil Jon & Ludacris),80,"USHER, Lil Jon, Ludacris",ME,NULL
375,Kiedy góral umiera,0,Harlem,ME,polish
376,Somewhere Only We Know,80,Keane,ME,britpop
377,San Pedro,0,"Revolver, Mick Glossp",ME,NULL
378,How You Remind Me,80,Nickelback,ME,rock
379,This Is Me,0,Dream,ME,pop
380,Toxicity,80,System Of A Down,ME,metal
381,Here She Comes Again,0,Sasha,ME,pop
382,Duvet,79,bôa,ME,anime
383,Turn It into Something Special,0,Sasha,ME,pop
384,Clocks,79,Coldplay,ME,rock
385,Beautiful Inside,0,Louise,ME,pop
386,Till I Collapse,79,"Eminem, Nate Dogg",ME,NULL
387,American Life (Director's Cut) - 4K Remaster,0,Madonna,ME,NULL
388,Faint,79,Linkin Park,ME,rock
389,Wierz? w siebie,0,Harlem,ME,NULL
390,Chop Suey!,79,System Of A Down,ME,alternative metal
391,Eso de saber,0,Revolver,ME,LO MAS
392,Seven Nation Army,78,The White Stripes,ME,rock
393,Take Me Home,0,"Terror Squad, remy, Fat Joe, Dre, Armageddon",ME,NULL
394,One Step Closer,78,Linkin Park,ME,Nu Metal
395,Love Is Alive - Live; 2004 Remaster,0,Joe Cocker,ME,NULL
396,This Love,78,Maroon 5,ME,pop
397,Ni na no,0,Javier Álvarez,ME,NULL
398,She Will Be Loved - Radio Mix,78,Maroon 5,ME,pop
399,Call Me,0,Blondie,ME,80s
